acq_date,latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
2021-06-07,66.9181,27.6045,311.6,1.0,1.0,1019,Aqua,MODIS,41,6.03,293.8,7.6,D,0
2021-06-07,66.9134,27.6232,307.6,3.3,1.7,1138,Terra,MODIS,65,6.03,287.8,37.5,D,0
2021-06-07,66.9224,27.6021,330.9,1.0,1.0,1001,Terra,MODIS,86,6.03,291.9,28.4,D,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,66.9224,27.6021,330.9,1.0,1.0,1001,Terra,MODIS,86,6.03,291.9,28.4,D,0
2021-06-07,66.9259,27.5806,338.1,1.0,1.0,1001,Terra,MODIS,90,6.03,295.6,38.9,D,0
2021-06-07,66.9217,27.5407,308.4,3.5,1.8,1157,Aqua,MODIS,58,6.03,288.7,46.7,D,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,63.9913,27.2548,308.1,1.0,1.0,1941,Terra,MODIS,73,6.03,274.7,12.5,N,0
2021-06-07,66.9054,27.5971,303.4,3.3,1.7,1138,Terra,MODIS,53,6.03,288.9,24.3,D,0
2021-06-07,63.9913,27.2548,308.1,1.0,1.0,1941,Terra,MODIS,73,6.03,274.7,12.5,N,0
2021-06-07,66.9265,27.5955,312.2,1.0,1.0,1019,Aqua,MODIS,69,6.03,293.8,9.1,D,0
2021-06-07,63.9913,27.2548,308.1,1.0,1.0,1941,Terra,MODIS,73,6.03,274.7,12.5,N,0
2021-06-07,66.5681,22.9364,307.6,1.0,1.0,1001,Terra,MODIS,63,6.03,295.5,5.4,D,0
2021-06-07,66.9158,27.5315,306.4,3.5,1.8,1157,Aqua,MODIS,38,6.03,289.7,38.9,D,0
2021-06-07,55.0773,24.0263,300.2,1.0,1.0,41,Aqua,MODIS,21,6.03,281.9,6.9,N,0
2021-06-07,56.8828,26.5537,303.7,2.8,1.6,1155,Aqua,MODIS,20,6.03,291.2,14.5,D,0
2021-06-07,66.9158,27.5315,306.4,3.5,1.8,1157,Aqua,MODIS,38,6.03,289.7,38.9,D,0
2021-06-07,66.9344,27.5705,307.2,3.2,1.7,1138,Terra,MODIS,64,6.03,289.6,35.6,D,0
2021-06-07,66.574,22.8916,350.1,1.0,1.0,1001,Terra,MODIS,96,6.03,298.1,62.8,D,0
2021-06-07,66.5642,22.8931,312.6,2.5,1.5,1157,Aqua,MODIS,69,6.03,278.5,45.0,D,0
2021-06-07,66.9344,27.5705,307.2,3.2,1.7,1138,Terra,MODIS,64,6.03,289.6,35.6,D,0
2021-06-07,66.574,22.8916,350.1,1.0,1.0,1001,Terra,MODIS,96,6.03,298.1,62.8,D,0
2021-06-07,66.9156,27.5879,308.4,1.0,1.0,1001,Terra,MODIS,63,6.03,293.9,6.3,D,0
2021-06-07,66.9224,27.6021,330.9,1.0,1.0,1001,Terra,MODIS,86,6.03,291.9,28.4,D,0
2021-06-07,56.8828,26.5537,303.7,2.8,1.6,1155,Aqua,MODIS,20,6.03,291.2,14.5,D,0
2021-06-07,66.9265,27.5955,312.2,1.0,1.0,1019,Aqua,MODIS,69,6.03,293.8,9.1,D,0
2021-06-07,66.5681,22.9364,307.6,1.0,1.0,1001,Terra,MODIS,63,6.03,295.5,5.4,D,0
2021-06-07,66.5711,22.9139,359.1,1.0,1.0,1001,Terra,MODIS,99,6.03,299.5,85.6,D,0
2021-06-07,66.9224,27.6021,330.9,1.0,1.0,1001,Terra,MODIS,86,6.03,291.9,28.4,D,0
2021-06-07,66.9181,27.6045,311.6,1.0,1.0,1019,Aqua,MODIS,41,6.03,293.8,7.6,D,0
2021-06-07,66.5614,22.9109,302.2,2.7,1.6,1139,Terra,MODIS,48,6.03,280.5,21.0,D,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,66.923,27.574,320.8,1.0,1.0,1019,Aqua,MODIS,79,6.03,295.3,16.7,D,0
2021-06-07,66.5642,22.8931,312.6,2.5,1.5,1157,Aqua,MODIS,69,6.03,278.5,45.0,D,0
2021-06-07,66.5614,22.9109,302.2,2.7,1.6,1139,Terra,MODIS,48,6.03,280.5,21.0,D,0
2021-06-07,66.5711,22.9139,359.1,1.0,1.0,1001,Terra,MODIS,99,6.03,299.5,85.6,D,0
2021-06-07,66.9054,27.5971,303.4,3.3,1.7,1138,Terra,MODIS,53,6.03,288.9,24.3,D,0
2021-06-07,66.5681,22.9364,307.6,1.0,1.0,1001,Terra,MODIS,63,6.03,295.5,5.4,D,0
2021-06-07,66.9134,27.6232,307.6,3.3,1.7,1138,Terra,MODIS,65,6.03,287.8,37.5,D,0
2021-06-07,66.9217,27.5407,308.4,3.5,1.8,1157,Aqua,MODIS,58,6.03,288.7,46.7,D,0
2021-06-07,63.9913,27.2548,308.1,1.0,1.0,1941,Terra,MODIS,73,6.03,274.7,12.5,N,0
2021-06-07,66.923,27.574,320.8,1.0,1.0,1019,Aqua,MODIS,79,6.03,295.3,16.7,D,0
2021-06-07,66.9181,27.6045,311.6,1.0,1.0,1019,Aqua,MODIS,41,6.03,293.8,7.6,D,0
2021-06-07,66.9146,27.583,330.7,1.0,1.0,1019,Aqua,MODIS,86,6.03,296.1,27.2,D,0
2021-06-07,66.5626,22.8859,354.4,1.2,1.1,1019,Aqua,MODIS,98,6.03,299.7,88.0,D,0
2021-06-07,66.9054,27.5971,303.4,3.3,1.7,1138,Terra,MODIS,53,6.03,288.9,24.3,D,0
2021-06-07,66.9344,27.5705,307.2,3.2,1.7,1138,Terra,MODIS,64,6.03,289.6,35.6,D,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,66.9158,27.5315,306.4,3.5,1.8,1157,Aqua,MODIS,38,6.03,289.7,38.9,D,0
2021-06-07,66.5614,22.9109,302.2,2.7,1.6,1139,Terra,MODIS,48,6.03,280.5,21.0,D,0
2021-06-07,66.9156,27.5879,308.4,1.0,1.0,1001,Terra,MODIS,63,6.03,293.9,6.3,D,0
2021-06-07,66.9217,27.5407,308.4,3.5,1.8,1157,Aqua,MODIS,58,6.03,288.7,46.7,D,0
2021-06-07,66.9265,27.5955,312.2,1.0,1.0,1019,Aqua,MODIS,69,6.03,293.8,9.1,D,0
2021-06-07,66.923,27.574,320.8,1.0,1.0,1019,Aqua,MODIS,79,6.03,295.3,16.7,D,0
2021-06-07,66.5711,22.9139,359.1,1.0,1.0,1001,Terra,MODIS,99,6.03,299.5,85.6,D,0
2021-06-07,66.9259,27.5806,338.1,1.0,1.0,1001,Terra,MODIS,90,6.03,295.6,38.9,D,0
2021-06-07,66.9224,27.6021,330.9,1.0,1.0,1001,Terra,MODIS,86,6.03,291.9,28.4,D,0
2021-06-07,66.9146,27.583,330.7,1.0,1.0,1019,Aqua,MODIS,86,6.03,296.1,27.2,D,0
2021-06-07,66.9146,27.583,330.7,1.0,1.0,1019,Aqua,MODIS,86,6.03,296.1,27.2,D,0
2021-06-07,66.9054,27.5971,303.4,3.3,1.7,1138,Terra,MODIS,53,6.03,288.9,24.3,D,0
2021-06-07,66.574,22.8916,350.1,1.0,1.0,1001,Terra,MODIS,96,6.03,298.1,62.8,D,0
2021-06-07,66.5642,22.8931,312.6,2.5,1.5,1157,Aqua,MODIS,69,6.03,278.5,45.0,D,0
2021-06-07,66.9259,27.5806,338.1,1.0,1.0,1001,Terra,MODIS,90,6.03,295.6,38.9,D,0
2021-06-07,66.9146,27.583,330.7,1.0,1.0,1019,Aqua,MODIS,86,6.03,296.1,27.2,D,0
2021-06-07,66.9224,27.6021,330.9,1.0,1.0,1001,Terra,MODIS,86,6.03,291.9,28.4,D,0
2021-06-07,66.9146,27.583,330.7,1.0,1.0,1019,Aqua,MODIS,86,6.03,296.1,27.2,D,0
2021-06-07,66.923,27.574,320.8,1.0,1.0,1019,Aqua,MODIS,79,6.03,295.3,16.7,D,0
2021-06-07,66.9265,27.5955,312.2,1.0,1.0,1019,Aqua,MODIS,69,6.03,293.8,9.1,D,0
2021-06-07,66.9181,27.6045,311.6,1.0,1.0,1019,Aqua,MODIS,41,6.03,293.8,7.6,D,0
2021-06-07,66.9224,27.6021,330.9,1.0,1.0,1001,Terra,MODIS,86,6.03,291.9,28.4,D,0
2021-06-07,66.5681,22.9364,307.6,1.0,1.0,1001,Terra,MODIS,63,6.03,295.5,5.4,D,0
2021-06-07,66.9265,27.5955,312.2,1.0,1.0,1019,Aqua,MODIS,69,6.03,293.8,9.1,D,0
2021-06-07,66.5626,22.8859,354.4,1.2,1.1,1019,Aqua,MODIS,98,6.03,299.7,88.0,D,0
2021-06-07,66.9156,27.5879,308.4,1.0,1.0,1001,Terra,MODIS,63,6.03,293.9,6.3,D,0
2021-06-07,66.9181,27.6045,311.6,1.0,1.0,1019,Aqua,MODIS,41,6.03,293.8,7.6,D,0
2021-06-07,66.5626,22.8859,354.4,1.2,1.1,1019,Aqua,MODIS,98,6.03,299.7,88.0,D,0
2021-06-07,66.9054,27.5971,303.4,3.3,1.7,1138,Terra,MODIS,53,6.03,288.9,24.3,D,0
2021-06-07,66.9134,27.6232,307.6,3.3,1.7,1138,Terra,MODIS,65,6.03,287.8,37.5,D,0
2021-06-07,66.5626,22.8859,354.4,1.2,1.1,1019,Aqua,MODIS,98,6.03,299.7,88.0,D,0
2021-06-07,66.9181,27.6045,311.6,1.0,1.0,1019,Aqua,MODIS,41,6.03,293.8,7.6,D,0
2021-06-07,55.0773,24.0263,300.2,1.0,1.0,41,Aqua,MODIS,21,6.03,281.9,6.9,N,0
2021-06-07,55.0773,24.0263,300.2,1.0,1.0,41,Aqua,MODIS,21,6.03,281.9,6.9,N,0
2021-06-07,66.574,22.8916,350.1,1.0,1.0,1001,Terra,MODIS,96,6.03,298.1,62.8,D,0
2021-06-07,66.9054,27.5971,303.4,3.3,1.7,1138,Terra,MODIS,53,6.03,288.9,24.3,D,0
2021-06-07,66.9156,27.5879,308.4,1.0,1.0,1001,Terra,MODIS,63,6.03,293.9,6.3,D,0
2021-06-07,66.574,22.8916,350.1,1.0,1.0,1001,Terra,MODIS,96,6.03,298.1,62.8,D,0
2021-06-07,66.9265,27.5955,312.2,1.0,1.0,1019,Aqua,MODIS,69,6.03,293.8,9.1,D,0
2021-06-07,55.0751,24.0419,313.5,1.0,1.0,41,Aqua,MODIS,87,6.03,282.4,15.7,N,0
2021-06-07,66.9134,27.6232,307.6,3.3,1.7,1138,Terra,MODIS,65,6.03,287.8,37.5,D,0
2021-06-07,66.9344,27.5705,307.2,3.2,1.7,1138,Terra,MODIS,64,6.03,289.6,35.6,D,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,66.9156,27.5879,308.4,1.0,1.0,1001,Terra,MODIS,63,6.03,293.9,6.3,D,0
2021-06-07,66.9158,27.5315,306.4,3.5,1.8,1157,Aqua,MODIS,38,6.03,289.7,38.9,D,0
2021-06-07,66.9217,27.5407,308.4,3.5,1.8,1157,Aqua,MODIS,58,6.03,288.7,46.7,D,0
2021-06-07,66.9217,27.5407,308.4,3.5,1.8,1157,Aqua,MODIS,58,6.03,288.7,46.7,D,0
2021-06-07,55.0751,24.0419,313.5,1.0,1.0,41,Aqua,MODIS,87,6.03,282.4,15.7,N,0
2021-06-07,66.9134,27.6232,307.6,3.3,1.7,1138,Terra,MODIS,65,6.03,287.8,37.5,D,0
2021-06-07,66.574,22.8916,350.1,1.0,1.0,1001,Terra,MODIS,96,6.03,298.1,62.8,D,0
2021-06-07,55.0773,24.0263,300.2,1.0,1.0,41,Aqua,MODIS,21,6.03,281.9,6.9,N,0
2021-06-07,66.9259,27.5806,338.1,1.0,1.0,1001,Terra,MODIS,90,6.03,295.6,38.9,D,0
2021-06-07,66.9224,27.6021,330.9,1.0,1.0,1001,Terra,MODIS,86,6.03,291.9,28.4,D,0
2021-06-07,66.5614,22.9109,302.2,2.7,1.6,1139,Terra,MODIS,48,6.03,280.5,21.0,D,0
2021-06-07,66.923,27.574,320.8,1.0,1.0,1019,Aqua,MODIS,79,6.03,295.3,16.7,D,0
2021-06-07,66.9134,27.6232,307.6,3.3,1.7,1138,Terra,MODIS,65,6.03,287.8,37.5,D,0
2021-06-07,66.574,22.8916,350.1,1.0,1.0,1001,Terra,MODIS,96,6.03,298.1,62.8,D,0
2021-06-07,55.0751,24.0419,313.5,1.0,1.0,41,Aqua,MODIS,87,6.03,282.4,15.7,N,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,66.9146,27.583,330.7,1.0,1.0,1019,Aqua,MODIS,86,6.03,296.1,27.2,D,0
2021-06-07,66.9265,27.5955,312.2,1.0,1.0,1019,Aqua,MODIS,69,6.03,293.8,9.1,D,0
2021-06-07,66.923,27.574,320.8,1.0,1.0,1019,Aqua,MODIS,79,6.03,295.3,16.7,D,0
2021-06-07,66.9181,27.6045,311.6,1.0,1.0,1019,Aqua,MODIS,41,6.03,293.8,7.6,D,0
2021-06-07,66.9156,27.5879,308.4,1.0,1.0,1001,Terra,MODIS,63,6.03,293.9,6.3,D,0
2021-06-07,66.9224,27.6021,330.9,1.0,1.0,1001,Terra,MODIS,86,6.03,291.9,28.4,D,0
2021-06-07,66.9259,27.5806,338.1,1.0,1.0,1001,Terra,MODIS,90,6.03,295.6,38.9,D,0
2021-06-07,66.9217,27.5407,308.4,3.5,1.8,1157,Aqua,MODIS,58,6.03,288.7,46.7,D,0
2021-06-07,66.5614,22.9109,302.2,2.7,1.6,1139,Terra,MODIS,48,6.03,280.5,21.0,D,0
2021-06-07,66.9156,27.5879,308.4,1.0,1.0,1001,Terra,MODIS,63,6.03,293.9,6.3,D,0
2021-06-07,66.5614,22.9109,302.2,2.7,1.6,1139,Terra,MODIS,48,6.03,280.5,21.0,D,0
2021-06-07,66.5674,22.9096,397.6,1.2,1.1,1019,Aqua,MODIS,100,6.03,304.5,298.5,D,0
2021-06-07,66.574,22.8916,350.1,1.0,1.0,1001,Terra,MODIS,96,6.03,298.1,62.8,D,0
2021-06-07,66.5681,22.9364,307.6,1.0,1.0,1001,Terra,MODIS,63,6.03,295.5,5.4,D,0
2021-06-07,66.5711,22.9139,359.1,1.0,1.0,1001,Terra,MODIS,99,6.03,299.5,85.6,D,0
2021-06-07,63.9913,27.2548,308.1,1.0,1.0,1941,Terra,MODIS,73,6.03,274.7,12.5,N,0
2021-06-07,66.5626,22.8859,354.4,1.2,1.1,1019,Aqua,MODIS,98,6.03,299.7,88.0,D,0
2021-06-07,66.9054,27.5971,303.4,3.3,1.7,1138,Terra,MODIS,53,6.03,288.9,24.3,D,0
2021-06-07,66.5674,22.9096,397.6,1.2,1.1,1019,Aqua,MODIS,100,6.03,304.5,298.5,D,0
2021-06-07,66.9134,27.6232,307.6,3.3,1.7,1138,Terra,MODIS,65,6.03,287.8,37.5,D,0
2021-06-07,66.5711,22.9139,359.1,1.0,1.0,1001,Terra,MODIS,99,6.03,299.5,85.6,D,0
2021-06-07,66.9158,27.5315,306.4,3.5,1.8,1157,Aqua,MODIS,38,6.03,289.7,38.9,D,0
2021-06-07,66.9156,27.5879,308.4,1.0,1.0,1001,Terra,MODIS,63,6.03,293.9,6.3,D,0
2021-06-07,66.5626,22.8859,354.4,1.2,1.1,1019,Aqua,MODIS,98,6.03,299.7,88.0,D,0
2021-06-07,66.923,27.574,320.8,1.0,1.0,1019,Aqua,MODIS,79,6.03,295.3,16.7,D,0
2021-06-07,66.9265,27.5955,312.2,1.0,1.0,1019,Aqua,MODIS,69,6.03,293.8,9.1,D,0
2021-06-07,66.9054,27.5971,303.4,3.3,1.7,1138,Terra,MODIS,53,6.03,288.9,24.3,D,0
2021-06-07,66.5642,22.8931,312.6,2.5,1.5,1157,Aqua,MODIS,69,6.03,278.5,45.0,D,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,66.9224,27.6021,330.9,1.0,1.0,1001,Terra,MODIS,86,6.03,291.9,28.4,D,0
2021-06-07,66.9224,27.6021,330.9,1.0,1.0,1001,Terra,MODIS,86,6.03,291.9,28.4,D,0
2021-06-07,66.9344,27.5705,307.2,3.2,1.7,1138,Terra,MODIS,64,6.03,289.6,35.6,D,0
2021-06-07,66.5674,22.9096,397.6,1.2,1.1,1019,Aqua,MODIS,100,6.03,304.5,298.5,D,0
2021-06-07,66.5626,22.8859,354.4,1.2,1.1,1019,Aqua,MODIS,98,6.03,299.7,88.0,D,0
2021-06-07,66.9054,27.5971,303.4,3.3,1.7,1138,Terra,MODIS,53,6.03,288.9,24.3,D,0
2021-06-07,66.9217,27.5407,308.4,3.5,1.8,1157,Aqua,MODIS,58,6.03,288.7,46.7,D,0
2021-06-07,66.5642,22.8931,312.6,2.5,1.5,1157,Aqua,MODIS,69,6.03,278.5,45.0,D,0
2021-06-07,55.0773,24.0263,300.2,1.0,1.0,41,Aqua,MODIS,21,6.03,281.9,6.9,N,0
2021-06-07,56.8828,26.5537,303.7,2.8,1.6,1155,Aqua,MODIS,20,6.03,291.2,14.5,D,0
2021-06-07,66.9259,27.5806,338.1,1.0,1.0,1001,Terra,MODIS,90,6.03,295.6,38.9,D,0
2021-06-07,55.0751,24.0419,313.5,1.0,1.0,41,Aqua,MODIS,87,6.03,282.4,15.7,N,0
2021-06-07,66.9181,27.6045,311.6,1.0,1.0,1019,Aqua,MODIS,41,6.03,293.8,7.6,D,0
2021-06-07,66.5681,22.9364,307.6,1.0,1.0,1001,Terra,MODIS,63,6.03,295.5,5.4,D,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,66.5711,22.9139,359.1,1.0,1.0,1001,Terra,MODIS,99,6.03,299.5,85.6,D,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,66.574,22.8916,350.1,1.0,1.0,1001,Terra,MODIS,96,6.03,298.1,62.8,D,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,55.0773,24.0263,300.2,1.0,1.0,41,Aqua,MODIS,21,6.03,281.9,6.9,N,0
2021-06-07,66.5711,22.9139,359.1,1.0,1.0,1001,Terra,MODIS,99,6.03,299.5,85.6,D,0
2021-06-07,66.9146,27.583,330.7,1.0,1.0,1019,Aqua,MODIS,86,6.03,296.1,27.2,D,0
2021-06-07,55.0773,24.0263,300.2,1.0,1.0,41,Aqua,MODIS,21,6.03,281.9,6.9,N,0
2021-06-07,66.5681,22.9364,307.6,1.0,1.0,1001,Terra,MODIS,63,6.03,295.5,5.4,D,0
2021-06-07,55.0751,24.0419,313.5,1.0,1.0,41,Aqua,MODIS,87,6.03,282.4,15.7,N,0
2021-06-07,66.9259,27.5806,338.1,1.0,1.0,1001,Terra,MODIS,90,6.03,295.6,38.9,D,0
2021-06-07,56.8828,26.5537,303.7,2.8,1.6,1155,Aqua,MODIS,20,6.03,291.2,14.5,D,0
2021-06-07,66.9146,27.583,330.7,1.0,1.0,1019,Aqua,MODIS,86,6.03,296.1,27.2,D,0
2021-06-07,66.9259,27.5806,338.1,1.0,1.0,1001,Terra,MODIS,90,6.03,295.6,38.9,D,0
2021-06-07,55.0751,24.0419,313.5,1.0,1.0,41,Aqua,MODIS,87,6.03,282.4,15.7,N,0
2021-06-07,66.9134,27.6232,307.6,3.3,1.7,1138,Terra,MODIS,65,6.03,287.8,37.5,D,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,66.5614,22.9109,302.2,2.7,1.6,1139,Terra,MODIS,48,6.03,280.5,21.0,D,0
2021-06-07,66.9181,27.6045,311.6,1.0,1.0,1019,Aqua,MODIS,41,6.03,293.8,7.6,D,0
2021-06-07,66.9159,27.626,302.1,3.3,1.7,1138,Terra,MODIS,36,6.03,288.5,19.8,D,0
2021-06-07,56.8828,26.5537,303.7,2.8,1.6,1155,Aqua,MODIS,20,6.03,291.2,14.5,D,0
2021-06-07,55.0773,24.0263,300.2,1.0,1.0,41,Aqua,MODIS,21,6.03,281.9,6.9,N,0
2021-06-07,66.9181,27.6045,311.6,1.0,1.0,1019,Aqua,MODIS,41,6.03,293.8,7.6,D,0
2021-06-07,66.574,22.8916,350.1,1.0,1.0,1001,Terra,MODIS,96,6.03,298.1,62.8,D,0
2021-06-07,66.5674,22.9096,397.6,1.2,1.1,1019,Aqua,MODIS,100,6.03,304.5,298.5,D,0
2021-06-07,55.0773,24.0263,300.2,1.0,1.0,41,Aqua,MODIS,21,6.03,281.9,6.9,N,0
2021-06-07,63.9913,27.2548,308.1,1.0,1.0,1941,Terra,MODIS,73,6.03,274.7,12.5,N,0
2021-06-07,66.9259,27.5806,338.1,1.0,1.0,1001,Terra,MODIS,90,6.03,295.6,38.9,D,0
2021-06-07,55.0773,24.0263,300.2,1.0,1.0,41,Aqua,MODIS,21,6.03,281.9,6.9,N,0
2021-06-07,56.8828,26.5537,303.7,2.8,1.6,1155,Aqua,MODIS,20,6.03,291.2,14.5,D,0
2021-06-07,66.5626,22.8859,354.4,1.2,1.1,1019,Aqua,MODIS,98,6.03,299.7,88.0,D,0
2021-06-07,66.5626,22.8859,354.4,1.2,1.1,1019,Aqua,MODIS,98,6.03,299.7,88.0,D,0
2021-06-07,66.9134,27.6232,307.6,3.3,1.7,1138,Terra,MODIS,65,6.03,287.8,37.5,D,0
2021-06-07,66.5681,22.9364,307.6,1.0,1.0,1001,Terra,MODIS,63,6.03,295.5,5.4,D,0
2021-06-07,66.9224,27.6021,330.9,1.0,1.0,1001,Terra,MODIS,86,6.03,291.9,28.4,D,0
2021-06-08,65.8473,28.0819,301.8,1.7,1.3,1044,Terra,MODIS,28,6.03,287.2,9.4,D,0
2021-06-08,56.3738,8.4783,305.9,1.0,1.0,1047,Terra,MODIS,53,6.03,293.0,4.9,D,0
2021-06-08,57.6603,15.8311,303.1,1.7,1.3,1100,Aqua,MODIS,44,6.03,290.8,6.4,D,0
2021-06-08,65.176,28.4825,300.7,1.3,1.1,1846,Terra,MODIS,41,6.03,285.3,8.8,D,0
2021-06-08,65.8451,28.0894,304.8,1.3,1.1,1102,Aqua,MODIS,46,6.03,284.9,8.1,D,0
2021-06-08,62.9635,22.3228,309.3,1.0,1.0,1101,Aqua,MODIS,29,6.03,295.3,4.7,D,0
2021-06-08,65.8451,28.0894,304.8,1.3,1.1,1102,Aqua,MODIS,46,6.03,284.9,8.1,D,0
2021-06-08,65.8473,28.0819,301.8,1.7,1.3,1044,Terra,MODIS,28,6.03,287.2,9.4,D,0
2021-06-08,57.6603,15.8311,303.1,1.7,1.3,1100,Aqua,MODIS,44,6.03,290.8,6.4,D,0
2021-06-08,65.8473,28.0819,301.8,1.7,1.3,1044,Terra,MODIS,28,6.03,287.2,9.4,D,0
2021-06-08,57.6603,15.8311,303.1,1.7,1.3,1100,Aqua,MODIS,44,6.03,290.8,6.4,D,0
2021-06-08,57.6603,15.8311,303.1,1.7,1.3,1100,Aqua,MODIS,44,6.03,290.8,6.4,D,0
2021-06-08,65.8473,28.0819,301.8,1.7,1.3,1044,Terra,MODIS,28,6.03,287.2,9.4,D,0
2021-06-08,57.6603,15.8311,303.1,1.7,1.3,1100,Aqua,MODIS,44,6.03,290.8,6.4,D,0
2021-06-08,62.9635,22.3228,309.3,1.0,1.0,1101,Aqua,MODIS,29,6.03,295.3,4.7,D,0
2021-06-08,65.8473,28.0819,301.8,1.7,1.3,1044,Terra,MODIS,28,6.03,287.2,9.4,D,0
2021-06-08,57.6603,15.8311,303.1,1.7,1.3,1100,Aqua,MODIS,44,6.03,290.8,6.4,D,0
2021-06-08,57.6603,15.8311,303.1,1.7,1.3,1100,Aqua,MODIS,44,6.03,290.8,6.4,D,0
2021-06-08,65.8451,28.0894,304.8,1.3,1.1,1102,Aqua,MODIS,46,6.03,284.9,8.1,D,0
2021-06-08,65.8451,28.0894,304.8,1.3,1.1,1102,Aqua,MODIS,46,6.03,284.9,8.1,D,0
2021-06-08,65.8473,28.0819,301.8,1.7,1.3,1044,Terra,MODIS,28,6.03,287.2,9.4,D,0
2021-06-08,57.6603,15.8311,303.1,1.7,1.3,1100,Aqua,MODIS,44,6.03,290.8,6.4,D,0
2021-06-08,62.9635,22.3228,309.3,1.0,1.0,1101,Aqua,MODIS,29,6.03,295.3,4.7,D,0
2021-06-08,62.9635,22.3228,309.3,1.0,1.0,1101,Aqua,MODIS,29,6.03,295.3,4.7,D,0
2021-06-08,65.8473,28.0819,301.8,1.7,1.3,1044,Terra,MODIS,28,6.03,287.2,9.4,D,0
2021-06-08,65.176,28.4825,300.7,1.3,1.1,1846,Terra,MODIS,41,6.03,285.3,8.8,D,0
2021-06-08,56.3738,8.4783,305.9,1.0,1.0,1047,Terra,MODIS,53,6.03,293.0,4.9,D,0
2021-06-08,65.8451,28.0894,304.8,1.3,1.1,1102,Aqua,MODIS,46,6.03,284.9,8.1,D,0
2021-06-08,56.3738,8.4783,305.9,1.0,1.0,1047,Terra,MODIS,53,6.03,293.0,4.9,D,0
2021-06-08,57.6603,15.8311,303.1,1.7,1.3,1100,Aqua,MODIS,44,6.03,290.8,6.4,D,0
2021-06-08,65.176,28.4825,300.7,1.3,1.1,1846,Terra,MODIS,41,6.03,285.3,8.8,D,0
2021-06-08,65.176,28.4825,300.7,1.3,1.1,1846,Terra,MODIS,41,6.03,285.3,8.8,D,0
2021-06-08,65.8451,28.0894,304.8,1.3,1.1,1102,Aqua,MODIS,46,6.03,284.9,8.1,D,0
2021-06-08,62.9635,22.3228,309.3,1.0,1.0,1101,Aqua,MODIS,29,6.03,295.3,4.7,D,0
2021-06-08,65.176,28.4825,300.7,1.3,1.1,1846,Terra,MODIS,41,6.03,285.3,8.8,D,0
2021-06-08,62.9635,22.3228,309.3,1.0,1.0,1101,Aqua,MODIS,29,6.03,295.3,4.7,D,0
2021-06-08,65.8473,28.0819,301.8,1.7,1.3,1044,Terra,MODIS,28,6.03,287.2,9.4,D,0
2021-06-08,65.8451,28.0894,304.8,1.3,1.1,1102,Aqua,MODIS,46,6.03,284.9,8.1,D,0
2021-06-08,65.176,28.4825,300.7,1.3,1.1,1846,Terra,MODIS,41,6.03,285.3,8.8,D,0
2021-06-08,56.3738,8.4783,305.9,1.0,1.0,1047,Terra,MODIS,53,6.03,293.0,4.9,D,0
2021-06-08,65.176,28.4825,300.7,1.3,1.1,1846,Terra,MODIS,41,6.03,285.3,8.8,D,0
2021-06-08,62.9635,22.3228,309.3,1.0,1.0,1101,Aqua,MODIS,29,6.03,295.3,4.7,D,0
2021-06-08,56.3738,8.4783,305.9,1.0,1.0,1047,Terra,MODIS,53,6.03,293.0,4.9,D,0
2021-06-08,56.3738,8.4783,305.9,1.0,1.0,1047,Terra,MODIS,53,6.03,293.0,4.9,D,0
2021-06-08,65.8451,28.0894,304.8,1.3,1.1,1102,Aqua,MODIS,46,6.03,284.9,8.1,D,0
2021-06-08,56.3738,8.4783,305.9,1.0,1.0,1047,Terra,MODIS,53,6.03,293.0,4.9,D,0
2021-06-08,57.6603,15.8311,303.1,1.7,1.3,1100,Aqua,MODIS,44,6.03,290.8,6.4,D,0
